cluster,confidence_max,confidence_min,end_time,location_x,location_y,reliability_max,reliability_min,start_time,thumbs_up,uuid count,point
1186,0,0,2018-10-30 09:38:00,-56.138511,-34.886229,5,5,2018-10-30 09:04:00,0,1,POINT (-56.138511 -34.886229)
1187,0,0,2018-10-30 10:19:00,-56.153252,-34.909318,5,5,2018-10-30 09:48:00,0,1,POINT (-56.153252 -34.909318)
1188,1,0,2018-10-30 10:57:00,-56.189477,-34.895833,7,5,2018-10-30 10:15:00,2,1,POINT (-56.189477 -34.895833)
1189,0,0,2018-10-30 11:15:00,-56.151973,-34.879076,7,5,2018-10-30 10:26:00,1,1,POINT (-56.151973 -34.879076)
1190,0,0,2018-10-30 14:11:00,-56.124881,-34.894204,5,5,2018-10-30 13:42:00,0,1,POINT (-56.124881 -34.894204)
1191,0,0,2018-10-30 16:53:00,-56.201655,-34.850245,5,5,2018-10-30 16:22:00,0,1,POINT (-56.201655 -34.850245)
1192,0,0,2018-10-30 18:40:00,-56.151455,-34.79692,5,5,2018-10-30 18:11:00,0,1,POINT (-56.151455 -34.79692)
1193,0,0,2018-10-30 19:56:00,-56.182236,-34.906501,5,5,2018-10-30 19:50:00,0,1,POINT (-56.182236 -34.906501)
1194,0,0,2018-10-30 19:56:00,-56.125467,-34.894088,5,5,2018-10-30 19:53:00,0,1,POINT (-56.125467 -34.894088)
1195,0,0,2018-10-30 22:13:00,-56.193203,-34.907962,5,5,2018-10-30 21:41:00,0,1,POINT (-56.193203 -34.907962)
1196,0,0,2018-10-31 08:30:00,-56.194895,-34.838732,5,5,2018-10-31 07:57:00,0,1,POINT (-56.194895 -34.838732)
1197,1,0,2018-10-31 10:14:00,-56.19189600000001,-34.900827666666665,8,5,2018-10-31 08:18:00,6,3,POINT (-56.19189600000001 -34.90082766666666)
1198,0,0,2018-10-31 09:32:00,-56.174768,-34.824741,5,5,2018-10-31 09:01:00,0,1,POINT (-56.174768 -34.824741)
1199,1,0,2018-10-31 10:59:00,-56.149885,-34.915896,7,5,2018-10-31 10:26:00,2,1,POINT (-56.149885 -34.915896)
1200,0,0,2018-10-31 18:07:00,-56.087133,-34.883586,6,5,2018-10-31 17:28:00,1,1,POINT (-56.087133 -34.883586)
1201,0,0,2018-10-31 18:41:00,-56.118971,-34.89125,5,5,2018-10-31 18:11:00,0,1,POINT (-56.118971 -34.89125)
1202,0,0,2018-10-31 19:21:00,-56.139228,-34.893886,5,5,2018-10-31 18:51:00,0,1,POINT (-56.139228 -34.893886)
1203,1,0,2018-10-31 22:31:00,-56.155013,-34.889926,7,5,2018-10-31 21:52:00,2,1,POINT (-56.155013 -34.889926)
1204,0,0,2018-11-01 03:15:00,-56.123292,-34.897911,5,5,2018-11-01 02:45:00,0,1,POINT (-56.123292 -34.897911)
1205,1,0,2018-10-04 20:15:00,-56.193128,-34.91284,8,5,2018-10-04 19:51:00,2,1,POINT (-56.193128 -34.91284)
1206,0,0,2018-10-04 21:06:00,-56.135382,-34.866593,5,5,2018-10-04 20:41:00,0,1,POINT (-56.135382 -34.866593)
1207,0,0,2018-10-04 21:31:00,-56.214208,-34.860989,5,5,2018-10-04 21:17:00,0,1,POINT (-56.214208 -34.860989)
1208,0,0,2018-10-04 22:08:00,-56.176915,-34.903283,6,5,2018-10-04 21:49:00,0,1,POINT (-56.176915 -34.903283)
1209,0,0,2018-10-05 08:07:00,-56.176428,-34.872645,6,5,2018-10-05 07:47:00,1,1,POINT (-56.176428 -34.872645)
1210,0,0,2018-10-05 08:50:00,-56.205326,-34.908917,6,5,2018-10-05 08:38:00,1,1,POINT (-56.205326 -34.908917)
1211,0,0,2018-10-05 09:45:00,-56.187996999999996,-34.90021350000001,7,5,2018-10-05 09:13:00,1,2,POINT (-56.187997 -34.90021350000001)
1212,0,0,2018-10-05 10:28:00,-56.151881,-34.907512,5,5,2018-10-05 10:07:00,0,1,POINT (-56.151881 -34.907512)
1213,0,0,2018-10-05 16:46:00,-56.101433,-34.886071,5,5,2018-10-05 16:31:00,0,1,POINT (-56.101433 -34.886071)
1214,0,0,2018-10-05 17:28:00,-56.116627,-34.897065,7,5,2018-10-05 17:05:00,0,1,POINT (-56.116627 -34.897065)
1215,0,0,2018-10-05 17:31:00,-56.236013,-34.83494,5,5,2018-10-05 17:18:00,0,1,POINT (-56.236013 -34.83494)
1216,0,0,2018-10-05 19:15:00,-56.157587,-34.927022,6,5,2018-10-05 19:01:00,1,1,POINT (-56.157587 -34.927022)
1217,0,0,2018-10-05 19:38:00,-56.184677,-34.870964,5,5,2018-10-05 19:21:00,0,1,POINT (-56.184677 -34.870964)
1218,0,0,2018-10-05 20:38:00,-56.101234,-34.886064,6,5,2018-10-05 20:19:00,1,1,POINT (-56.101234 -34.886064)
1219,3,0,2018-10-06 13:11:00,-56.1952697818182,-34.8938788,10,5,2018-10-06 12:17:00,5,1,POINT (-56.1952697818182 -34.8938788)
1220,0,0,2018-10-06 12:38:00,-56.091679,-34.883927,6,5,2018-10-06 12:22:00,1,1,POINT (-56.091679 -34.883927)
1221,0,0,2018-10-06 13:33:00,-56.160748,-34.901965,5,5,2018-10-06 13:19:00,0,1,POINT (-56.160748 -34.901965)
1222,1,0,2018-10-06 14:02:00,-56.094346,-34.884634,7,5,2018-10-06 13:43:00,2,1,POINT (-56.094346 -34.884634)
1223,0,0,2018-10-06 17:50:00,-56.165259,-34.895203,5,5,2018-10-06 17:34:00,0,1,POINT (-56.165259 -34.895203)
1224,0,0,2018-10-06 00:45:00,-56.190545,-34.84559,5,5,2018-10-06 00:30:00,0,1,POINT (-56.190545 -34.84559)
1225,0,0,2018-09-27 20:01:00,-56.148567,-34.912912,5,5,2018-09-27 19:48:00,0,1,POINT (-56.148567 -34.912912)
1226,0,0,2018-09-27 20:42:00,-56.166044,-34.91,6,5,2018-09-27 20:26:00,0,1,POINT (-56.166044 -34.91)
1227,0,0,2018-09-28 08:35:00,-56.180501,-34.876006,8,6,2018-09-28 08:08:00,1,1,POINT (-56.180501 -34.876006)
1228,0,0,2018-09-28 08:36:00,-56.113657,-34.897036,6,5,2018-09-28 08:26:00,0,1,POINT (-56.113657 -34.897036)
1229,1,0,2018-09-28 09:47:00,-56.191624,-34.90321166666667,7,5,2018-09-28 08:49:00,3,3,POINT (-56.191624 -34.90321166666667)
1230,0,0,2018-09-28 10:10:00,-56.154155,-34.903142,5,5,2018-09-28 09:51:00,0,1,POINT (-56.154155 -34.903142)
1231,0,0,2018-09-28 10:38:00,-56.190884,-34.889236,5,5,2018-09-28 10:13:00,0,1,POINT (-56.190884 -34.889236)
1232,2,0,2018-09-28 12:12:00,-56.1759215,-34.8704315,10,5,2018-09-28 10:42:00,6,2,POINT (-56.1759215 -34.8704315)
1233,0,0,2018-09-28 14:28:00,-56.183196,-34.865514,5,5,2018-09-28 14:07:00,0,1,POINT (-56.183196 -34.865514)
1234,0,0,2018-09-28 16:36:00,-56.187909,-34.906415,5,5,2018-09-28 16:12:00,0,1,POINT (-56.187909 -34.906415)
1235,0,0,2018-09-28 17:24:00,-56.216582,-34.862325,5,5,2018-09-28 17:05:00,0,1,POINT (-56.216582 -34.862325)
1236,0,0,2018-09-28 20:58:00,-56.104034,-34.891025,5,5,2018-09-28 20:35:00,0,1,POINT (-56.104034 -34.891025)
1237,0,0,2018-09-28 06:18:00,-56.254015,-34.835243,5,5,2018-09-28 06:07:00,0,1,POINT (-56.254015 -34.835243)
1238,0,0,2018-09-28 06:38:00,-56.225968,-34.832036,5,5,2018-09-28 06:22:00,0,1,POINT (-56.225968 -34.832036)
1239,0,0,2018-09-29 19:40:00,-56.148926,-34.856822,5,5,2018-09-29 19:26:00,0,1,POINT (-56.148926 -34.856822)
1240,0,0,2018-09-30 16:09:00,-56.129268999999994,-34.9046165,6,5,2018-09-30 14:45:00,1,2,POINT (-56.12926899999999 -34.9046165)
1241,0,0,2018-09-30 15:47:00,-56.226425,-34.851453,5,5,2018-09-30 15:34:00,0,1,POINT (-56.226425 -34.851453)
1242,0,0,2018-09-30 17:16:00,-56.095491,-34.884884,6,5,2018-09-30 17:12:00,0,1,POINT (-56.095491 -34.884884)
1243,0,0,2018-09-30 20:25:00,-56.233321,-34.863564,5,5,2018-09-30 20:14:00,0,1,POINT (-56.233321 -34.863564)
1244,0,0,2018-10-18 19:56:00,-56.169622000000004,-34.8998885,6,5,2018-10-18 19:04:00,1,2,POINT (-56.169622 -34.8998885)
1245,0,0,2018-10-18 19:56:00,-56.090117,-34.883423,5,5,2018-10-18 19:47:00,0,1,POINT (-56.090117 -34.883423)
1246,0,0,2018-10-18 21:41:00,-56.200189,-34.872563,5,5,2018-10-18 21:23:00,0,1,POINT (-56.200189 -34.872563)
1247,0,0,2018-10-19 02:41:00,-56.187808,-34.907388,5,5,2018-10-19 02:24:00,0,1,POINT (-56.187808 -34.907388)
1248,0,0,2018-10-19 07:39:00,-56.174009,-34.878738,6,5,2018-10-19 07:25:00,0,1,POINT (-56.174009 -34.878738)
1249,0,0,2018-10-19 11:54:00,-56.100581,-34.885789,7,5,2018-10-19 11:33:00,1,1,POINT (-56.100581 -34.885789)
1250,0,0,2018-10-19 12:46:00,-56.163207,-34.886762,6,5,2018-10-19 12:29:00,0,1,POINT (-56.163207 -34.886762)
1251,0,0,2018-10-19 18:36:00,-56.163999,-34.886114,5,5,2018-10-19 18:18:00,0,1,POINT (-56.163999 -34.886114)
1252,0,0,2018-10-20 02:17:00,-56.175798,-34.858037,5,5,2018-10-20 02:04:00,0,1,POINT (-56.175798 -34.858037)
1253,0,0,2018-10-20 10:16:00,-56.1555795,-34.918176,5,5,2018-10-20 09:46:00,0,2,POINT (-56.1555795 -34.918176)
1254,0,0,2018-10-20 12:41:00,-56.185002,-34.870988,5,5,2018-10-20 12:32:00,0,2,POINT (-56.185002 -34.870988)
1255,0,0,2018-10-20 13:21:00,-56.189936,-34.901999,5,5,2018-10-20 13:02:00,0,1,POINT (-56.189936 -34.901999)
1256,0,0,2018-10-20 14:44:00,-56.215192,-34.832561,5,5,2018-10-20 14:22:00,0,1,POINT (-56.215192 -34.832561)
1257,0,0,2018-10-20 17:25:00,-56.183366,-34.870872,5,5,2018-10-20 17:13:00,0,1,POINT (-56.183366 -34.870872)
1258,0,0,2018-10-21 12:36:00,-56.150352,-34.914903,5,5,2018-10-21 12:17:00,0,1,POINT (-56.150352 -34.914903)
1259,0,0,2018-10-21 15:29:00,-56.1839325,-34.860462999999996,5,5,2018-10-21 15:14:00,0,2,POINT (-56.1839325 -34.860463)
1260,0,0,2018-10-21 21:48:00,-56.172017,-34.90726,5,5,2018-10-21 21:41:00,0,1,POINT (-56.172017 -34.90726)
1261,0,0,2018-10-22 01:07:00,-56.173333,-34.907469,5,5,2018-10-22 00:52:00,0,1,POINT (-56.173333 -34.907469)
1262,0,0,2018-10-22 09:03:00,-56.188089,-34.890734,7,5,2018-10-22 08:53:00,1,1,POINT (-56.188089 -34.890734)
1263,0,0,2018-10-22 15:03:00,-56.170935,-34.839727,5,5,2018-10-22 14:43:00,0,1,POINT (-56.170935 -34.839727)
1264,1,0,2018-10-22 15:49:00,-56.109306,-34.886933,7,5,2018-10-22 15:27:00,2,1,POINT (-56.109306 -34.886933)
1265,1,0,2018-10-22 16:53:00,-56.173038,-34.866171,7,6,2018-10-22 16:41:00,2,1,POINT (-56.173038 -34.866171)
1266,0,0,2018-10-22 22:15:00,-56.208968,-34.838108,5,5,2018-10-22 21:53:00,0,1,POINT (-56.208968 -34.838108)
1267,0,0,2018-10-22 22:31:00,-56.142948,-34.787666,5,5,2018-10-22 22:18:00,0,1,POINT (-56.142948 -34.787666)
1268,2,0,2018-10-23 14:21:00,-56.085994,-34.883572,10,5,2018-10-23 13:46:00,5,1,POINT (-56.085994 -34.883572)
1269,0,0,2018-10-23 14:23:00,-56.20647,-34.872382,5,5,2018-10-23 14:10:00,0,1,POINT (-56.20647 -34.872382)
1270,0,0,2018-10-23 15:05:00,-56.267176,-34.872339,5,5,2018-10-23 14:45:00,0,1,POINT (-56.267176 -34.872339)
1271,1,0,2018-10-23 17:42:00,-56.156898,-34.903143,8,5,2018-10-23 17:20:00,3,1,POINT (-56.156898 -34.903143)
1272,0,0,2018-10-23 18:25:00,-56.161862,-34.868659,6,5,2018-10-23 18:04:00,1,1,POINT (-56.161862 -34.868659)
1273,0,0,2018-10-23 18:47:00,-56.154015,-34.915486,5,5,2018-10-23 18:26:00,0,1,POINT (-56.154015 -34.915486)
1274,0,0,2018-10-23 18:48:00,-56.1307,-34.886888,6,5,2018-10-23 18:45:00,0,1,POINT (-56.1307 -34.886888)
1275,0,0,2018-10-23 19:06:00,-56.158823,-34.897375,6,5,2018-10-23 18:46:00,0,1,POINT (-56.158823 -34.897375)
1276,0,0,2018-10-23 21:18:00,-56.181005,-34.852428,5,5,2018-10-23 21:08:00,0,1,POINT (-56.181005 -34.852428)
1277,0,0,2018-10-24 00:09:00,-56.169057,-34.902175,5,5,2018-10-23 23:56:00,0,1,POINT (-56.169057 -34.902175)
1278,0,0,2018-10-24 16:05:00,-56.08593,-34.883571,6,5,2018-10-24 15:36:00,1,1,POINT (-56.08593 -34.883571)
1279,0,0,2018-10-24 16:06:00,-56.166966,-34.87633,6,5,2018-10-24 15:37:00,1,1,POINT (-56.166966 -34.87633)
1280,2,0,2018-10-24 18:06:00,-56.133446,-34.905168,9,5,2018-10-24 17:34:00,4,1,POINT (-56.133446 -34.905168)
1281,0,0,2018-10-24 19:12:00,-56.130478,-34.888678,6,5,2018-10-24 18:43:00,1,1,POINT (-56.130478 -34.888678)
1282,0,0,2018-10-25 07:55:00,-56.322521,-34.811669,6,5,2018-10-25 07:20:00,0,1,POINT (-56.322521 -34.811669)
1283,0,0,2018-10-25 09:16:00,-56.118339,-34.869591,6,5,2018-10-25 08:43:00,1,1,POINT (-56.118339 -34.869591)
1284,0,0,2018-10-25 09:57:00,-56.170613,-34.865235,6,5,2018-10-25 09:26:00,1,1,POINT (-56.170613 -34.865235)
1285,0,0,2018-10-25 18:00:00,-56.137036,-34.887175,6,5,2018-10-25 17:31:00,0,1,POINT (-56.137036 -34.887175)
1286,1,0,2018-10-25 18:29:00,-56.12176,-34.887193,8,5,2018-10-25 17:42:00,3,1,POINT (-56.12176 -34.887193)
1287,0,0,2018-10-25 18:35:00,-56.162982,-34.911656,7,5,2018-10-25 18:05:00,1,1,POINT (-56.162982 -34.911656)
1288,0,0,2018-10-25 19:07:00,-56.196379,-34.858251,7,5,2018-10-25 18:33:00,1,1,POINT (-56.196379 -34.858251)
1289,0,0,2018-10-25 19:17:00,-56.160417,-34.877124,5,5,2018-10-25 18:45:00,0,1,POINT (-56.160417 -34.877124)
1290,0,0,2018-10-25 19:56:00,-56.180777,-34.914734,5,5,2018-10-25 19:31:00,0,1,POINT (-56.180777 -34.914734)
1291,0,0,2018-10-26 08:31:00,-56.267384,-34.858479,5,5,2018-10-26 08:00:00,0,1,POINT (-56.267384 -34.858479)
1292,0,0,2018-10-26 08:33:00,-56.18044,-34.881277,5,5,2018-10-26 08:04:00,0,1,POINT (-56.18044 -34.881277)
1293,0,0,2018-10-26 10:30:00,-56.195286,-34.904313,10,9,2018-10-26 10:00:00,1,1,POINT (-56.195286 -34.904313)
1294,0,0,2018-10-26 15:51:00,-56.161447,-34.913893,6,5,2018-10-26 15:21:00,1,1,POINT (-56.161447 -34.913893)
1295,0,0,2018-10-26 16:33:00,-56.184457,-34.902231,6,5,2018-10-26 16:04:00,1,1,POINT (-56.184457 -34.902231)
1296,0,0,2018-10-26 17:13:00,-56.138419,-34.853477,7,5,2018-10-26 16:42:00,1,1,POINT (-56.138419 -34.853477)
1297,0,0,2018-10-26 17:44:00,-56.177589,-34.892634,5,5,2018-10-26 17:13:00,0,1,POINT (-56.177589 -34.892634)
1298,0,0,2018-10-26 17:44:00,-56.195244,-34.836364,5,5,2018-10-26 17:14:00,0,1,POINT (-56.195244 -34.836364)
1299,0,0,2018-10-26 17:54:00,-56.231144,-34.854686,5,5,2018-10-26 17:23:00,0,1,POINT (-56.231144 -34.854686)
1300,0,0,2018-10-26 18:15:00,-56.183556,-34.901876,6,5,2018-10-26 17:41:00,1,1,POINT (-56.183556 -34.901876)
1301,0,0,2018-10-26 18:24:00,-56.165938,-34.886812,6,5,2018-10-26 17:51:00,0,1,POINT (-56.165938 -34.886812)
1302,0,0,2018-10-26 23:04:00,-56.18534,-34.87544,5,5,2018-10-26 22:35:00,0,1,POINT (-56.18534 -34.87544)
1303,0,0,2018-10-27 03:39:00,-56.150225,-34.908435,5,5,2018-10-27 03:06:00,0,1,POINT (-56.150225 -34.908435)
1304,0,0,2018-10-27 17:54:00,-56.140089,-34.85422,5,5,2018-10-27 17:22:00,0,1,POINT (-56.140089 -34.85422)
1305,1,0,2018-10-27 22:21:00,-56.083171,-34.882733,9,5,2018-10-27 21:37:00,3,1,POINT (-56.083171 -34.882733)
1306,0,0,2018-10-28 12:05:00,-56.132255,-34.831587,5,5,2018-10-28 11:35:00,0,1,POINT (-56.132255 -34.831587)
1307,0,0,2018-10-28 12:37:00,-56.174014,-34.899938,5,5,2018-10-28 12:07:00,0,1,POINT (-56.174014 -34.899938)
1308,0,0,2018-10-28 13:11:00,-56.114164,-34.887167,5,5,2018-10-28 12:41:00,0,1,POINT (-56.114164 -34.887167)
1309,0,0,2018-10-28 16:12:00,-56.173275,-34.866017,6,5,2018-10-28 15:43:00,0,1,POINT (-56.173275 -34.866017)
1310,0,0,2018-10-28 17:22:00,-56.211978,-34.905116,8,5,2018-10-28 16:36:00,1,1,POINT (-56.211978 -34.905116)
1311,0,0,2018-10-29 08:12:00,-56.151796,-34.863645,5,5,2018-10-29 07:42:00,0,1,POINT (-56.151796 -34.863645)
1312,0,0,2018-10-29 09:03:00,-56.198173,-34.865514,6,5,2018-10-29 08:33:00,1,1,POINT (-56.198173 -34.865514)
1313,0,0,2018-10-29 12:21:00,-56.1636,-34.893417,5,5,2018-10-29 10:25:00,0,2,POINT (-56.1636 -34.893417)
1314,0,0,2018-10-29 15:06:00,-56.164738,-34.897702,6,5,2018-10-29 14:33:00,0,1,POINT (-56.164738 -34.897702)
1315,0,0,2018-10-29 17:49:00,-56.197707,-34.840811,6,5,2018-10-29 17:18:00,1,1,POINT (-56.197707 -34.840811)
1316,0,0,2018-11-01 10:33:00,-56.214181,-34.821929,5,5,2018-11-01 10:00:00,0,1,POINT (-56.214181 -34.821929)
1317,0,0,2018-11-01 12:01:00,-56.250887,-34.876362,5,5,2018-11-01 11:32:00,0,1,POINT (-56.250887 -34.876362)
1318,0,0,2018-11-01 12:18:00,-56.183998,-34.896989,5,5,2018-11-01 11:45:00,0,1,POINT (-56.183998 -34.896989)
1319,1,0,2018-11-01 14:22:00,-56.190531,-34.871472,9,5,2018-11-01 13:50:00,2,1,POINT (-56.190531 -34.871472)
1320,1,0,2018-11-01 16:40:00,-56.161805,-34.914672,8,5,2018-11-01 15:53:00,3,1,POINT (-56.161805 -34.914672)
1321,3,0,2018-11-01 18:09:00,-56.195148,-34.893652,10,5,2018-11-01 17:17:00,6,1,POINT (-56.195148 -34.893652)
1322,0,0,2018-11-01 18:02:00,-56.195182,-34.902064,6,5,2018-11-01 17:33:00,0,1,POINT (-56.195182 -34.902064)
1323,0,0,2018-10-29 20:59:00,-56.144051,-34.841423,5,5,2018-10-29 20:57:00,0,1,POINT (-56.144051 -34.841423)
1324,0,0,2018-10-29 18:32:00,-56.101534,-34.891086,7,5,2018-10-29 18:06:00,1,1,POINT (-56.101534 -34.891086)
1325,0,0,2018-10-29 19:22:00,-56.195271,-34.893872,5,5,2018-10-29 18:52:00,0,1,POINT (-56.195271 -34.893872)
1326,1,0,2018-10-29 19:56:00,-56.154832,-34.914166,8,5,2018-10-29 19:30:00,2,1,POINT (-56.154832 -34.914166)
1327,0,0,2018-10-29 22:53:00,-56.210504,-34.904768,6,5,2018-10-29 22:24:00,1,1,POINT (-56.210504 -34.904768)
1328,0,0,2018-10-30 09:18:00,-56.169607,-34.900756,5,5,2018-10-30 08:48:00,0,1,POINT (-56.169607 -34.900756)
1329,0,0,2018-10-30 13:28:00,-56.1964505,-34.86833,5,5,2018-10-30 12:26:00,0,2,POINT (-56.1964505 -34.86833)
1330,1,0,2018-10-30 13:39:00,-56.141086,-34.897548,7,5,2018-10-30 12:57:00,2,1,POINT (-56.141086 -34.897548)
1331,0,0,2018-10-30 14:08:00,-56.196527,-34.871604,5,5,2018-10-30 13:34:00,0,1,POINT (-56.196527 -34.871604)
1332,0,0,2018-10-30 14:48:00,-56.123268,-34.900556,8,6,2018-10-30 14:19:00,2,1,POINT (-56.123268 -34.900556)
1333,0,0,2018-10-30 19:00:00,-56.158605,-34.901129,5,5,2018-10-30 18:30:00,0,1,POINT (-56.158605 -34.901129)
1334,0,0,2018-10-31 08:51:00,-56.184042,-34.910972,5,5,2018-10-31 08:20:00,0,1,POINT (-56.184042 -34.910972)
1335,0,0,2018-10-31 10:39:00,-56.190441,-34.903788,5,5,2018-10-31 10:09:00,0,1,POINT (-56.190441 -34.903788)
1336,0,0,2018-10-31 11:27:00,-56.140808,-34.889837,5,5,2018-10-31 10:57:00,0,1,POINT (-56.140808 -34.889837)
1337,0,0,2018-10-31 11:39:00,-56.04677,-34.876192,7,7,2018-10-31 11:08:00,0,1,POINT (-56.04677 -34.876192)
1338,0,0,2018-10-31 16:02:00,-56.1674,-34.909536,6,5,2018-10-31 15:30:00,1,1,POINT (-56.1674 -34.909536)
1339,0,0,2018-10-31 16:03:00,-56.140046,-34.810418,5,5,2018-10-31 15:32:00,0,1,POINT (-56.140046 -34.810418)
1340,0,0,2018-10-31 16:23:00,-56.074102,-34.882795,5,5,2018-10-31 15:50:00,0,1,POINT (-56.074102 -34.882795)
1341,0,0,2018-10-31 16:34:00,-56.149495,-34.83917,5,5,2018-10-31 16:02:00,0,1,POINT (-56.149495 -34.83917)
1342,0,0,2018-10-31 16:54:00,-56.182033,-34.89331,5,5,2018-10-31 16:25:00,0,1,POINT (-56.182033 -34.89331)
1343,0,0,2018-10-31 17:18:00,-56.146519,-34.878495,5,5,2018-10-31 16:49:00,0,1,POINT (-56.146519 -34.878495)
1344,0,0,2018-10-31 17:57:00,-56.182787,-34.911808,5,5,2018-10-31 17:27:00,0,1,POINT (-56.182787 -34.911808)
1345,0,0,2018-10-31 18:16:00,-56.171445,-34.866422,6,5,2018-10-31 17:45:00,0,1,POINT (-56.171445 -34.866422)
1346,4,0,2018-10-31 18:26:00,-56.133402,-34.906893,10,5,2018-10-31 17:43:00,8,1,POINT (-56.133402 -34.906893)
1347,0,0,2018-10-31 18:28:00,-56.074441,-34.888968,5,5,2018-10-31 17:57:00,0,1,POINT (-56.074441 -34.888968)
1348,0,0,2018-10-31 19:18:00,-56.158747500000004,-34.9148925,5,5,2018-10-31 18:03:00,0,2,POINT (-56.1587475 -34.9148925)
1349,0,0,2018-10-31 19:56:00,-56.196191,-34.863374,5,5,2018-10-31 19:41:00,0,1,POINT (-56.196191 -34.863374)
1350,0,0,2018-11-01 08:23:00,-56.138366,-34.83615,5,5,2018-11-01 07:54:00,0,1,POINT (-56.138366 -34.83615)
1351,2,0,2018-11-01 09:12:00,-56.156043,-34.891586,9,5,2018-11-01 08:41:00,3,1,POINT (-56.156043 -34.891586)
1352,0,0,2018-11-01 11:09:00,-56.110353,-34.870157,5,5,2018-11-01 10:40:00,0,1,POINT (-56.110353 -34.870157)
1353,0,0,2018-11-01 13:21:00,-56.161694,-34.911469,6,5,2018-11-01 12:50:00,1,1,POINT (-56.161694 -34.911469)
1354,0,0,2018-11-01 14:24:00,-56.167313,-34.87316,5,5,2018-11-01 13:55:00,0,1,POINT (-56.167313 -34.87316)
1355,1,0,2018-11-01 17:01:00,-56.195366,-34.881216,8,5,2018-11-01 16:10:00,2,1,POINT (-56.195366 -34.881216)
1356,0,0,2018-11-01 16:27:00,-56.188777,-34.909512,8,5,2018-11-01 16:17:00,2,1,POINT (-56.188777 -34.909512)
1357,0,0,2018-11-01 17:17:00,-56.136436,-34.910129,5,5,2018-11-01 16:46:00,0,1,POINT (-56.136436 -34.910129)
1358,0,0,2018-11-01 18:29:00,-56.134502,-34.89538,5,5,2018-11-01 17:58:00,0,1,POINT (-56.134502 -34.89538)
1359,0,0,2018-11-01 18:56:00,-56.251341,-34.843278,5,5,2018-11-01 18:31:00,0,1,POINT (-56.251341 -34.843278)
